"Id Estoque";"Contratante";"Tipo Equipamento";"Modelo";"Número de Série";"Patrimônio";"Versão de Software";"Quantidade";"Situação Estoque";"Prestador de Serviços";"Técnico";"Data de Retirada EC";"Último Cliente";"Data Ultima OM";"Reciclado";"Kit Modelo";"DOA";"DOA Aging";"BAD Aging";"Prestador Aging";"Técnico Aging";"OM - Data Recebimento";"Cod. Cliente";"Cliente";"Setor";"Triagem Defeito Constatado";"OM - Última Recebida";"New Good";"Demanda";"Última OS";"OS - Data Atendimento";"Limpeza Técnica";"Data Modificação";"Localização";"Data de Entrega ao Técnico";"AGE";"Triagem - Solução";"Prestador Responsável"
"2361012";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732513";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2361013";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732517";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2361001";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732461";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2361002";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732465";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2361004";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732476";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2361005";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732477";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2361006";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732479";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2361007";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732481";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360995";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732418";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360996";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732427";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:54";"";"";"";"";""
"2360997";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732433";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360998";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732441";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2360999";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732447";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2361000";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732453";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360987";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732352";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360988";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732361";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360989";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732367";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2360990";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732381";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360992";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732400";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360993";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732404";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360981";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732294";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360982";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732305";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360983";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732311";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360984";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732319";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360985";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732327";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360986";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732333";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360975";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732230";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360976";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732239";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360977";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732246";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360978";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732275";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360979";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732280";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360980";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732287";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360969";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732158";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360970";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732173";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360971";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732181";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360972";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732186";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360973";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732203";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2360974";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732214";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360963";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732112";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360964";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732118";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360965";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732127";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360966";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732136";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360967";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732142";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360968";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732151";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:54";"";"";"";"";""
"2360955";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732052";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:54";"";"";"";"";""
"2360956";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732059";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360958";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732076";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360959";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732081";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360960";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732093";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:54";"";"";"";"";""
"2360962";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732105";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360943";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732000";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360944";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732002";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360945";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732006";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360946";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732009";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360947";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732011";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360949";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306732022";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360937";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731922";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360938";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731929";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360939";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731990";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360940";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731992";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360941";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731995";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360942";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731998";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360929";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731855";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360930";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731861";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360932";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731877";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360933";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731885";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360934";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731891";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360936";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731914";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360923";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731807";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360924";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731815";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360925";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731823";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360926";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731831";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:54";"";"";"";"";""
"2360927";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731838";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360928";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731845";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360914";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731722";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2360916";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731741";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360918";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731761";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:54";"";"";"";"";""
"2360919";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731775";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2360920";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731786";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:54";"";"";"";"";""
"2360921";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731793";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360907";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731650";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2360908";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731660";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360909";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731669";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:56";"";"";"";"";"";"";"";"";"";"NÃO";"01/09/2019 04:05:22";"";"";"";"";""
"2360911";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731688";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2360912";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731700";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:55";"";"";"";"";""
"2360913";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731710";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:56";"";"";"";"";""
"2360901";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306731596";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"1568";"";"15/08/2019 22:24:14";"";"";"";"";"";"";"";"";"";"NÃO";"22/08/2019 04:03:54";"";"";"";"";""
